Date,TemperatureRessentie
2024-06-15,34.7
2024-06-15,34.53
2024-06-15,30.61
2024-06-16,25.56
2024-06-16,26.63
2024-06-16,32.75
2024-06-16,35.38
2024-06-16,36.05
2024-06-16,33.42
2024-06-16,33.45
2024-06-16,36.96
2024-06-16,40.57
2024-06-16,41.45
2024-06-16,38.51
2024-06-16,38.37
2024-06-16,40.81
2024-06-16,41.52
2024-06-16,40.01
2024-06-16,39.04
2024-06-16,37.87
2024-06-16,33.96
2024-06-16,33.44
2024-06-16,35.94
2024-06-16,36.07
2024-06-16,36.14
2024-06-16,36.16
2024-06-16,36.14
2024-06-17,36.13
2024-06-17,36.15
2024-06-17,36.19
2024-06-17,36.22
2024-06-17,36.23
2024-06-17,36.23
2024-06-17,36.24
2024-06-17,36.6
2024-06-17,38.81
2024-06-17,40.37
2024-06-17,36.61
2024-06-17,35.29
2024-06-17,35.68
2024-06-17,35.0
2024-06-17,32.77
2024-06-17,30.8
2024-06-17,32.04
2024-06-17,32.78
2024-06-17,32.91
2024-06-17,35.33
2024-06-17,35.18
2024-06-17,29.16
2024-06-17,28.0
2024-06-17,31.8
2024-06-18,28.83
2024-06-18,27.64
2024-06-18,26.7
2024-06-18,21.15
2024-06-18,19.56
2024-06-18,23.86
2024-06-18,28.24
2024-06-18,31.92
2024-06-18,35.45
2024-06-18,38.44
2024-06-18,33.56
2024-06-18,30.33
2024-06-18,26.82
2024-06-18,19.29
2024-06-18,16.75
2024-06-18,14.44
2024-06-18,15.91
2024-06-18,19.43
2024-06-18,18.65
2024-06-18,16.54
2024-06-18,16.36
2024-06-18,17.14
2024-06-18,19.12
2024-06-18,22.18
2024-06-19,20.52
2024-06-19,18.25
2024-06-19,18.28
2024-06-19,19.99
2024-06-19,21.66
2024-06-19,21.37
2024-06-19,19.96
2024-06-19,22.3
2024-06-19,32.58
2024-06-19,33.77
2024-06-19,28.2
2024-06-19,26.25
2024-06-19,25.33
2024-06-19,24.55
2024-06-19,22.12
2024-06-19,17.96
2024-06-19,15.4
2024-06-19,13.68
2024-06-19,13.85
2024-06-19,18.24
2024-06-19,19.34
2024-06-19,23.34
2024-06-19,30.09
2024-06-19,23.75
2024-06-20,20.51
2024-06-20,21.15
2024-06-20,20.54
2024-06-20,18.14
2024-06-20,15.59
2024-06-20,15.86
2024-06-20,16.86
2024-06-20,22.58
2024-06-20,31.39
2024-06-20,34.33
2024-06-20,32.19
2024-06-20,36.56
2024-06-20,38.26
2024-06-20,32.11
2024-06-20,26.45
2024-06-20,21.9
2024-06-20,19.08
2024-06-20,15.62
2024-06-20,13.31
2024-06-20,14.21
2024-06-20,14.45
2024-06-20,12.19
2024-06-20,11.69
2024-06-20,12.3
2024-06-21,14.57
2024-06-21,15.37
2024-06-21,13.61
2024-06-21,15.59
2024-06-21,16.68
2024-06-21,16.25
2024-06-21,15.35
2024-06-21,16.42
2024-06-21,21.88
2024-06-21,26.41
2024-06-21,25.07
2024-06-21,22.06
2024-06-21,20.49
2024-06-21,20.77
2024-06-21,18.99
2024-06-21,15.09
2024-06-21,10.32
2024-06-21,8.85
2024-06-21,11.51
2024-06-21,12.69
2024-06-21,12.91
2024-06-21,11.49
2024-06-21,11.51
2024-06-21,13.15
2024-06-22,14.46
2024-06-22,14.49
2024-06-22,15.09
2024-06-22,13.31
2024-06-22,14.42
2024-06-22,14.52
2024-06-22,10.64
2024-06-22,12.9
2024-06-22,15.08
2024-06-22,14.21
2024-06-22,14.02
2024-06-22,16.51
2024-06-22,17.8
2024-06-22,15.26
2024-06-22,11.33
2024-06-22,9.5
2024-06-22,10.65
2024-06-22,12.6
2024-06-22,11.9
2024-06-22,9.92
2024-06-22,9.21
2024-06-22,11.2
2024-06-22,14.03
2024-06-22,13.64
2024-06-23,13.8
2024-06-23,14.65
2024-06-23,14.31
2024-06-23,14.49
2024-06-23,15.41
2024-06-23,15.25
2024-06-23,12.86
2024-06-23,12.09
2024-06-23,17.93
2024-06-23,23.69
2024-06-23,24.66
2024-06-23,23.58
2024-06-23,21.46
2024-06-23,20.42
2024-06-23,19.37
2024-06-23,17.43
2024-06-23,15.18
2024-06-23,13.66
2024-06-23,11.42
2024-06-23,11.49
2024-06-23,14.02
2024-06-23,17.09
2024-06-23,18.17
2024-06-23,13.24
2024-06-24,10.96
2024-06-24,13.74
2024-06-24,18.17
2024-06-24,22.23
2024-06-24,25.22
2024-06-24,22.21
2024-06-24,18.81
2024-06-24,16.39
2024-06-24,16.8
2024-06-24,22.09
2024-06-24,22.75
2024-06-24,22.64
2024-06-24,22.61
2024-06-24,20.34
2024-06-24,17.18
2024-06-24,13.57
2024-06-24,10.39
2024-06-24,9.48
2024-06-24,9.83
2024-06-24,13.43
2024-06-24,15.29
2024-06-24,14.09
2024-06-24,13.52
2024-06-24,14.93
2024-06-25,17.89
2024-06-25,19.05
2024-06-25,19.79
2024-06-25,19.04
2024-06-25,18.34
2024-06-25,17.46
2024-06-25,15.29
2024-06-25,13.75
2024-06-25,15.18
2024-06-25,16.37
2024-06-25,16.91
2024-06-25,17.37
2024-06-25,17.64
2024-06-25,17.66
2024-06-25,15.66
2024-06-25,13.1
2024-06-25,13.7
2024-06-25,11.59
2024-06-25,7.75
2024-06-25,10.53
2024-06-25,10.63
2024-06-25,9.64
2024-06-25,12.8
2024-06-25,15.1
2024-06-26,16.13
2024-06-26,18.95
2024-06-26,22.39
2024-06-26,26.24
2024-06-26,27.45
2024-06-26,25.92
2024-06-26,27.62
2024-06-26,24.9
2024-06-26,19.65
2024-06-26,20.68
2024-06-26,17.87
2024-06-26,16.53
2024-06-26,18.7
2024-06-26,17.44
2024-06-26,13.75
2024-06-26,9.58
2024-06-26,8.36
2024-06-26,9.36
2024-06-26,9.49
2024-06-26,12.26
2024-06-26,12.85
2024-06-26,11.11
2024-06-26,11.7
2024-06-26,14.98
2024-06-27,16.78
2024-06-27,16.11
2024-06-27,15.04
2024-06-27,14.48
2024-06-27,14.34
2024-06-27,15.68
2024-06-27,17.63
2024-06-27,19.35
2024-06-27,24.73
2024-06-27,29.38
2024-06-27,27.26
2024-06-27,23.91
2024-06-27,22.19
2024-06-27,20.96
2024-06-27,18.93
2024-06-27,16.66
2024-06-27,13.37
2024-06-27,13.54
2024-06-27,16.0
2024-06-27,17.62
2024-06-27,20.31
2024-06-27,20.76
2024-06-27,21.76
2024-06-27,22.76
2024-06-28,21.6
2024-06-28,18.68
2024-06-28,13.32
2024-06-28,11.23
2024-06-28,14.89
2024-06-28,17.85
2024-06-28,16.78
2024-06-28,17.5
2024-06-28,18.92
2024-06-28,22.9
2024-06-28,21.93
2024-06-28,19.49
2024-06-28,22.53
2024-06-28,21.26
2024-06-28,16.31
2024-06-28,15.13
2024-06-28,13.85
2024-06-28,12.36
2024-06-28,17.24
2024-06-28,21.75
2024-06-28,20.59
2024-06-28,20.2
2024-06-28,20.84
2024-06-28,19.5
2024-06-29,20.71
2024-06-29,28.02
2024-06-29,24.11
2024-06-29,18.15
2024-06-29,25.0
2024-06-29,22.2
2024-06-29,15.63
2024-06-29,19.14
2024-06-29,29.02
2024-06-29,29.39
2024-06-29,26.04
2024-06-29,25.33
2024-06-29,22.84
2024-06-29,21.9
2024-06-29,19.5
2024-06-29,15.13
2024-06-29,13.51
2024-06-29,13.35
2024-06-29,14.79
2024-06-29,17.56
2024-06-29,17.73
2024-06-29,17.55
2024-06-29,20.49
2024-06-29,24.87
2024-06-30,24.32
2024-06-30,23.11
2024-06-30,21.48
2024-06-30,20.59
2024-06-30,19.42
2024-06-30,20.71
2024-06-30,21.34
2024-06-30,22.58
2024-06-30,33.35
2024-06-30,36.87
2024-06-30,30.45
2024-06-30,29.17
2024-06-30,29.9
2024-06-30,27.61
2024-06-30,24.08
2024-06-30,22.28
2024-06-30,21.29
2024-06-30,23.33
2024-06-30,31.05
2024-06-30,36.02
2024-06-30,33.95
2024-06-30,29.53
2024-06-30,27.42
2024-06-30,28.19
2024-07-01,28.09
2024-07-01,28.67
2024-07-01,28.95
2024-07-01,23.93
2024-07-01,19.48
2024-07-01,21.81
2024-07-01,25.0
2024-07-01,28.37
2024-07-01,34.02
2024-07-01,26.36
2024-07-01,21.75
2024-07-01,26.25
2024-07-01,26.72
2024-07-01,23.85
2024-07-01,19.37
2024-07-01,16.69
2024-07-01,16.72
2024-07-01,17.64
2024-07-01,23.93
2024-07-01,21.79
2024-07-01,15.36
2024-07-01,16.64
2024-07-01,20.78
2024-07-01,19.66
2024-07-02,17.3
2024-07-02,19.39
2024-07-02,17.06
2024-07-02,15.89
2024-07-02,18.97
2024-07-02,20.39
2024-07-02,18.82
2024-07-02,19.87
2024-07-02,25.82
2024-07-02,27.25
2024-07-02,25.45
2024-07-02,25.51
2024-07-02,25.7
2024-07-02,25.32
2024-07-02,24.69
2024-07-02,23.17
2024-07-02,21.21
2024-07-02,20.74
2024-07-02,21.74
2024-07-02,21.38
2024-07-02,21.31
2024-07-02,21.35
2024-07-02,19.46
2024-07-02,19.01
2024-07-03,21.9
2024-07-03,23.87
2024-07-03,22.16
2024-07-03,17.88
2024-07-03,16.15
2024-07-03,18.46
2024-07-03,18.61
2024-07-03,18.43
2024-07-03,23.12
2024-07-03,24.81
2024-07-03,22.16
2024-07-03,22.2
2024-07-03,22.43
2024-07-03,21.58
2024-07-03,15.61
2024-07-03,9.56
2024-07-03,9.54
2024-07-03,9.53
2024-07-03,5.87
2024-07-03,6.5
2024-07-03,12.33
2024-07-03,10.06
2024-07-03,5.56
2024-07-03,10.1
2024-07-04,11.82
2024-07-04,9.74
2024-07-04,13.02
2024-07-04,21.54
2024-07-04,21.82
2024-07-04,16.41
2024-07-04,19.12
2024-07-04,19.95
2024-07-04,17.54
2024-07-04,15.1
2024-07-04,13.35
2024-07-04,13.06
2024-07-04,15.55
2024-07-04,18.18
2024-07-04,19.73
2024-07-04,24.71
2024-07-04,31.53
2024-07-04,31.68
2024-07-04,29.37
2024-07-04,34.31
2024-07-04,33.15
2024-07-04,30.51
2024-07-04,28.37
2024-07-04,24.1
2024-07-05,20.77
2024-07-05,22.3
2024-07-05,22.38
2024-07-05,19.91
2024-07-05,19.32
2024-07-05,17.96
2024-07-05,17.6
2024-07-05,20.5
2024-07-05,31.78
2024-07-05,42.2
2024-07-05,42.2
2024-07-05,39.54
2024-07-05,38.62
2024-07-05,40.17
2024-07-05,39.6
2024-07-05,35.5
2024-07-05,34.18
2024-07-05,33.57
2024-07-05,33.16
2024-07-05,34.43
2024-07-05,29.86
2024-07-05,25.37
2024-07-05,24.04
2024-07-05,25.05
2024-07-06,24.45
2024-07-06,22.04
2024-07-06,19.73
2024-07-06,18.2
2024-07-06,21.44
2024-07-06,24.16
2024-07-06,20.01
2024-07-06,19.44
2024-07-06,32.21
2024-07-06,45.72
2024-07-06,47.1
2024-07-06,45.34
2024-07-06,43.8
2024-07-06,42.02
2024-07-06,37.56
2024-07-06,34.11
2024-07-06,33.57
2024-07-06,34.35
2024-07-06,36.03
2024-07-06,34.44
2024-07-06,33.6
2024-07-06,32.99
2024-07-06,30.41
2024-07-06,24.32
2024-07-07,20.55
2024-07-07,20.53
2024-07-07,19.82
2024-07-07,18.24
2024-07-07,17.42
2024-07-07,17.47
2024-07-07,19.2
2024-07-07,21.84
2024-07-07,33.62
2024-07-07,46.48
2024-07-07,47.49
2024-07-07,45.17
2024-07-07,43.07
2024-07-07,40.95
2024-07-07,40.0
2024-07-07,40.42
2024-07-07,39.87
2024-07-07,38.32
2024-07-07,36.72
2024-07-07,35.83
2024-07-07,35.96
2024-07-07,35.6
2024-07-07,33.25
2024-07-07,33.47
2024-07-08,35.51
2024-07-08,33.39
2024-07-08,30.07
2024-07-08,24.87
2024-07-08,24.09
2024-07-08,23.75
2024-07-08,22.06
2024-07-08,26.89
2024-07-08,34.26
2024-07-08,39.11
2024-07-08,38.38
2024-07-08,40.02
2024-07-08,39.34
2024-07-08,34.84
2024-07-08,33.97
2024-07-08,34.19
2024-07-08,34.3
2024-07-08,32.66
2024-07-08,32.51
2024-07-08,35.74
2024-07-08,32.78
2024-07-08,27.68
2024-07-08,23.13
2024-07-08,21.72
2024-07-09,25.9
2024-07-09,26.36
2024-07-09,18.67
2024-07-09,16.34
2024-07-09,17.01
2024-07-09,15.82
2024-07-09,14.55
2024-07-09,16.12
2024-07-09,26.25
2024-07-09,32.49
2024-07-09,30.47
2024-07-09,29.4
2024-07-09,28.52
2024-07-09,27.31
2024-07-09,25.53
2024-07-09,23.02
2024-07-09,20.63
2024-07-09,17.35
2024-07-09,16.29
2024-07-09,17.44
2024-07-09,16.91
2024-07-09,18.06
2024-07-09,17.72
2024-07-09,16.08
2024-07-10,16.95
2024-07-10,17.17
2024-07-10,15.08
2024-07-10,15.97
2024-07-10,15.99
2024-07-10,14.77
2024-07-10,14.76
2024-07-10,16.31
2024-07-10,31.44
2024-07-10,41.21
2024-07-10,32.66
2024-07-10,28.1
2024-07-10,27.01
2024-07-10,24.4
2024-07-10,21.45
2024-07-10,19.14
2024-07-10,16.89
2024-07-10,15.7
2024-07-10,15.25
2024-07-10,18.01
2024-07-10,21.04
2024-07-10,21.18
2024-07-10,20.02
2024-07-10,17.52
2024-07-11,18.63
2024-07-11,25.88
2024-07-11,23.79
2024-07-11,18.54
2024-07-11,24.15
2024-07-11,26.16
2024-07-11,24.47
2024-07-11,23.65
2024-07-11,27.94
2024-07-11,33.1
2024-07-11,31.71
2024-07-11,29.06
2024-07-11,24.77
2024-07-11,21.48
2024-07-11,21.37
2024-07-11,20.42
2024-07-11,18.09
2024-07-11,14.97
2024-07-11,13.84
2024-07-11,17.94
2024-07-11,20.92
2024-07-11,21.12
2024-07-11,23.88
2024-07-11,26.96
2024-07-12,26.74
2024-07-12,28.9
2024-07-12,26.07
2024-07-12,25.48
2024-07-12,27.08
2024-07-12,27.59
2024-07-12,29.32
2024-07-12,26.72
2024-07-12,32.81
2024-07-12,34.75
2024-07-12,33.1
2024-07-12,30.73
2024-07-12,27.89
2024-07-12,26.24
2024-07-12,24.62
2024-07-12,23.99
2024-07-12,19.31
2024-07-12,13.84
2024-07-12,12.21
2024-07-12,15.93
2024-07-12,19.06
2024-07-12,20.81
2024-07-12,25.02
2024-07-12,25.43
2024-07-13,22.88
2024-07-13,24.98
2024-07-13,25.82
2024-07-13,24.92
2024-07-13,26.82
2024-07-13,27.09
2024-07-13,27.41
2024-07-13,27.34
2024-07-13,33.38
2024-07-13,36.77
2024-07-13,28.72
2024-07-13,24.39
2024-07-13,26.17
2024-07-13,25.58
2024-07-13,22.97
2024-07-13,21.18
2024-07-13,19.87
2024-07-13,19.06
2024-07-13,21.6
2024-07-13,24.77
2024-07-13,20.55
2024-07-13,19.53
2024-07-13,23.49
2024-07-13,23.76
2024-07-14,24.21
2024-07-14,23.5
2024-07-14,20.38
2024-07-14,20.95
2024-07-14,20.23
2024-07-14,20.3
2024-07-14,24.07
2024-07-14,30.31
2024-07-14,38.81
2024-07-14,44.23
2024-07-14,33.52
2024-07-14,27.67
2024-07-14,25.28
2024-07-14,21.15
2024-07-14,18.85
2024-07-14,19.07
2024-07-14,19.5
2024-07-14,18.56
2024-07-14,19.07
2024-07-14,19.57
2024-07-14,23.5
2024-07-14,25.16
2024-07-14,25.25
2024-07-14,24.39
2024-07-15,22.29
2024-07-15,19.23
2024-07-15,21.87
2024-07-15,25.47
2024-07-15,21.34
2024-07-15,22.37
2024-07-15,22.65
2024-07-15,22.01
2024-07-15,28.1
2024-07-15,33.71
2024-07-15,32.9
2024-07-15,31.03
2024-07-15,27.04
2024-07-15,25.28
2024-07-15,26.16
2024-07-15,24.34
2024-07-15,24.64
2024-07-15,27.17
2024-07-15,30.21
2024-07-15,33.05
2024-07-15,31.66
2024-07-15,32.75
2024-07-15,32.82
2024-07-15,31.71
2024-07-16,29.73
2024-07-16,27.71
2024-07-16,29.89
2024-07-16,29.64
2024-07-16,25.36
2024-07-16,22.6
2024-07-16,20.76
2024-07-16,21.12
2024-07-16,27.68
2024-07-16,36.18
2024-07-16,37.75
2024-07-16,30.64
2024-07-16,27.5
2024-07-16,35.06
2024-07-16,38.62
2024-07-16,40.01
2024-07-16,39.54
2024-07-16,37.4
2024-07-16,36.24
2024-07-16,35.92
2024-07-16,33.79
2024-07-16,30.36
2024-07-16,27.48
2024-07-16,25.94
2024-07-17,26.39
2024-07-17,23.86
2024-07-17,20.93
2024-07-17,25.72
2024-07-17,27.56
2024-07-17,26.29
2024-07-17,31.42
2024-07-17,28.05
2024-07-17,32.54
2024-07-17,39.93
2024-07-17,36.47
2024-07-17,33.18
2024-07-17,34.29
2024-07-17,37.66
2024-07-17,40.48
2024-07-17,39.5
2024-07-17,38.92
2024-07-17,39.38
2024-07-17,36.82
2024-07-17,36.3
2024-07-17,36.22
2024-07-17,35.9
2024-07-17,36.06
2024-07-17,36.64
2024-07-18,36.6
2024-07-18,34.56
2024-07-18,33.15
2024-07-18,30.68
2024-07-18,31.37
2024-07-18,34.43
2024-07-18,35.07
2024-07-18,33.88
2024-07-18,37.52
2024-07-18,45.84
2024-07-18,43.41
2024-07-18,39.57
2024-07-18,39.23
2024-07-18,38.37
2024-07-18,36.86
2024-07-18,36.15
2024-07-18,35.07
2024-07-18,35.05
2024-07-18,35.21
2024-07-18,32.89
2024-07-18,33.31
2024-07-18,35.24
2024-07-18,27.19
2024-07-18,19.26
2024-07-19,19.83
2024-07-19,20.79
2024-07-19,17.57
2024-07-19,17.15
2024-07-19,20.73
2024-07-19,27.03
2024-07-19,30.19
2024-07-19,28.37
2024-07-19,32.95
2024-07-19,31.58
2024-07-19,27.21
2024-07-19,28.19
2024-07-19,27.79
2024-07-19,27.78
2024-07-19,27.54
2024-07-19,25.63
2024-07-19,22.96
2024-07-19,19.41
2024-07-19,19.72
2024-07-19,22.54
2024-07-19,26.6
2024-07-19,33.63
2024-07-19,33.29
2024-07-19,34.3
2024-07-20,34.74
2024-07-20,33.03
2024-07-20,28.55
2024-07-20,25.14
2024-07-20,23.16
2024-07-20,24.94
2024-07-20,25.32
2024-07-20,24.48
2024-07-20,31.56
2024-07-20,33.1
2024-07-20,30.33
2024-07-20,30.6
2024-07-20,30.95
2024-07-20,28.35
2024-07-20,23.7
2024-07-20,21.78
2024-07-20,22.01
2024-07-20,20.65
2024-07-20,17.21
2024-07-20,17.48
2024-07-20,18.29
2024-07-20,23.92
2024-07-20,30.05
2024-07-20,29.48
2024-07-21,34.9
2024-07-21,31.7
2024-07-21,27.23
2024-07-21,27.44
2024-07-21,27.82
2024-07-21,26.67
2024-07-21,22.72
2024-07-21,26.12
2024-07-21,40.16
2024-07-21,47.87
2024-07-21,42.32
2024-07-21,35.9
2024-07-21,32.22
2024-07-21,28.97
2024-07-21,26.5
2024-07-21,27.73
2024-07-21,29.92
2024-07-21,28.63
2024-07-21,28.37
2024-07-21,35.11
2024-07-21,33.84
2024-07-21,31.55
2024-07-21,29.9
2024-07-21,30.94
2024-07-22,32.57
2024-07-22,29.61
2024-07-22,27.06
2024-07-22,29.44
2024-07-22,30.84
2024-07-22,30.75
2024-07-22,30.98
2024-07-22,26.0
2024-07-22,33.43
2024-07-22,42.49
2024-07-22,41.86
2024-07-22,41.48
2024-07-22,41.82
2024-07-22,40.82
2024-07-22,40.22
2024-07-22,39.29
2024-07-22,36.48
2024-07-22,34.55
2024-07-22,34.96
2024-07-22,36.43
2024-07-22,36.36
2024-07-22,34.84
2024-07-22,34.81
2024-07-22,36.23
2024-07-23,29.08
2024-07-23,25.07
2024-07-23,25.42
2024-07-23,27.74
2024-07-23,25.45
2024-07-23,20.52
2024-07-23,20.76
2024-07-23,26.0
2024-07-23,35.32
2024-07-23,42.85
2024-07-23,40.26
2024-07-23,35.84
2024-07-23,33.64
2024-07-23,31.93
2024-07-23,29.47
2024-07-23,26.71
2024-07-23,24.44
2024-07-23,18.6
2024-07-23,14.96
2024-07-23,19.11
2024-07-23,25.91
2024-07-23,29.97
2024-07-23,25.45
2024-07-23,26.66
2024-07-24,32.15
2024-07-24,32.89
2024-07-24,25.14
2024-07-24,21.44
2024-07-24,24.42
2024-07-24,22.67
2024-07-24,20.58
2024-07-24,24.43
2024-07-24,34.58
2024-07-24,35.87
2024-07-24,30.52
2024-07-24,28.75
2024-07-24,28.2
2024-07-24,26.83
2024-07-24,24.4
2024-07-24,20.39
2024-07-24,17.67
2024-07-24,15.73
2024-07-24,13.36
2024-07-24,15.75
2024-07-24,20.35
2024-07-24,27.83
2024-07-24,33.13
2024-07-24,33.59
2024-07-25,31.58
2024-07-25,27.81
2024-07-25,29.04
2024-07-25,28.65
2024-07-25,22.67
2024-07-25,24.19
2024-07-25,25.16
2024-07-25,23.56
2024-07-25,35.6
2024-07-25,43.13
2024-07-25,40.6
2024-07-25,38.22
2024-07-25,35.15
2024-07-25,33.04
2024-07-25,31.69
2024-07-25,29.82
2024-07-25,27.46
2024-07-25,27.2
2024-07-25,30.81
2024-07-25,32.17
2024-07-25,30.45
2024-07-25,30.87
2024-07-25,29.29
2024-07-25,28.52
2024-07-26,27.18
2024-07-26,27.27
2024-07-26,25.88
2024-07-26,22.75
2024-07-26,23.78
2024-07-26,23.13
2024-07-26,20.23
2024-07-26,20.03
2024-07-26,32.46
2024-07-26,46.8
2024-07-26,45.59
2024-07-26,41.88
2024-07-26,39.71
2024-07-26,39.55
2024-07-26,40.24
2024-07-26,40.51
2024-07-26,42.0
2024-07-26,41.37
2024-07-26,36.91
2024-07-26,32.91
2024-07-26,31.28
2024-07-26,30.99
2024-07-26,31.47
2024-07-26,28.11
2024-07-27,25.37
2024-07-27,27.4
2024-07-27,23.5
2024-07-27,21.14
2024-07-27,21.63
2024-07-27,22.26
2024-07-27,24.82
2024-07-27,23.05
2024-07-27,34.23
2024-07-27,41.92
2024-07-27,34.1
2024-07-27,31.67
2024-07-27,31.67
2024-07-27,30.21
2024-07-27,29.07
2024-07-27,27.94
2024-07-27,25.58
2024-07-27,19.88
2024-07-27,19.61
2024-07-27,29.54
2024-07-27,29.52
2024-07-27,27.29
2024-07-27,26.4
2024-07-27,26.66
2024-07-28,27.62
2024-07-28,25.73
2024-07-28,23.34
2024-07-28,23.23
2024-07-28,22.55
2024-07-28,18.78
2024-07-28,16.51
2024-07-28,20.69
2024-07-28,28.38
2024-07-28,32.59
2024-07-28,35.89
2024-07-28,41.05
2024-07-28,37.66
2024-07-28,30.87
2024-07-28,28.0
2024-07-28,25.8
2024-07-28,24.33
2024-07-28,22.29
2024-07-28,24.98
2024-07-28,34.75
2024-07-28,33.61
2024-07-28,33.38
2024-07-28,31.89
2024-07-28,30.87
2024-07-29,32.64
2024-07-29,31.26
2024-07-29,30.07
2024-07-29,30.94
2024-07-29,30.87
2024-07-29,30.26
2024-07-29,30.19
2024-07-29,32.1
2024-07-29,39.82
2024-07-29,47.32
2024-07-29,44.05
2024-07-29,41.34
2024-07-29,40.41
2024-07-29,39.66
2024-07-29,38.69
2024-07-29,36.92
2024-07-29,34.89
2024-07-29,34.48
2024-07-29,36.23
2024-07-29,36.05
2024-07-29,30.39
2024-07-29,27.54
2024-07-29,29.8
2024-07-29,33.22
2024-07-30,29.83
2024-07-30,23.63
2024-07-30,21.85
2024-07-30,19.15
2024-07-30,18.04
2024-07-30,21.69
2024-07-30,19.69
2024-07-30,24.57
2024-07-30,40.08
2024-07-30,38.43
2024-07-30,33.36
2024-07-30,31.24
2024-07-30,30.31
2024-07-30,30.51
2024-07-30,30.76
2024-07-30,28.76
2024-07-30,26.18
2024-07-30,24.56
2024-07-30,22.38
2024-07-30,23.86
2024-07-30,24.04
2024-07-30,22.28
2024-07-30,24.8
2024-07-30,28.96
2024-07-31,26.17
2024-07-31,23.98
2024-07-31,23.15
2024-07-31,18.04
2024-07-31,18.32
2024-07-31,23.31
2024-07-31,25.2
2024-07-31,26.46
2024-07-31,37.49
2024-07-31,47.84
2024-07-31,43.78
2024-07-31,39.78
2024-07-31,39.11
2024-07-31,38.62
2024-07-31,38.41
2024-07-31,38.01
2024-07-31,35.16
2024-07-31,31.2
2024-07-31,30.62
2024-07-31,33.36
2024-07-31,33.26
2024-07-31,34.39
2024-07-31,32.19
2024-07-31,27.53
2024-08-01,26.24
2024-08-01,21.89
2024-08-01,21.74
2024-08-01,23.09
2024-08-01,20.98
2024-08-01,21.93
2024-08-01,21.18
2024-08-01,23.35
2024-08-01,35.21
2024-08-01,46.23
2024-08-01,44.59
2024-08-01,42.82
2024-08-01,43.13
2024-08-01,41.41
2024-08-01,40.08
2024-08-01,38.15
2024-08-01,36.89
2024-08-01,36.77
2024-08-01,35.88
2024-08-01,36.42
2024-08-01,36.44
2024-08-01,35.23
2024-08-01,27.55
2024-08-01,26.49
2024-08-02,30.48
2024-08-02,26.52
2024-08-02,25.13
2024-08-02,25.65
2024-08-02,26.03
2024-08-02,29.75
2024-08-02,33.18
2024-08-02,32.11
2024-08-02,37.67
2024-08-02,46.61
2024-08-02,44.83
2024-08-02,43.04
2024-08-02,42.03
2024-08-02,39.72
2024-08-02,37.51
2024-08-02,37.19
2024-08-02,36.36
2024-08-02,34.72
2024-08-02,34.24
2024-08-02,33.71
2024-08-02,31.74
2024-08-02,31.36
2024-08-02,29.65
2024-08-02,30.61
2024-08-03,35.56
2024-08-03,35.05
2024-08-03,32.53
2024-08-03,33.2
2024-08-03,35.92
2024-08-03,36.24
2024-08-03,36.24
2024-08-03,36.66
2024-08-03,40.21
2024-08-03,32.11
2024-08-03,21.79
2024-08-03,18.99
2024-08-03,22.05
2024-08-03,25.56
2024-08-03,24.81
2024-08-03,22.88
2024-08-03,24.29
2024-08-03,28.42
2024-08-03,27.7
2024-08-03,24.12
2024-08-03,26.32
2024-08-03,29.94
2024-08-03,26.02
2024-08-03,23.57
2024-08-04,21.67
2024-08-04,20.67
2024-08-04,25.58
2024-08-04,27.94
2024-08-04,28.51
2024-08-04,25.96
2024-08-04,25.55
2024-08-04,26.17
2024-08-04,34.51
2024-08-04,38.1
2024-08-04,33.21
2024-08-04,33.94
2024-08-04,35.55
2024-08-04,34.64
2024-08-04,33.05
2024-08-04,30.99
2024-08-04,29.09
2024-08-04,28.37
2024-08-04,29.77
2024-08-04,29.81
2024-08-04,24.55
2024-08-04,25.58
2024-08-04,29.54
2024-08-04,31.83
2024-08-05,32.2
2024-08-05,29.85
2024-08-05,29.73
2024-08-05,29.32
2024-08-05,28.71
2024-08-05,23.97
2024-08-05,24.84
2024-08-05,30.96
2024-08-05,39.25
2024-08-05,45.98
2024-08-05,39.49
2024-08-05,35.31
2024-08-05,32.95
2024-08-05,29.02
2024-08-05,25.63
2024-08-05,24.09
2024-08-05,23.51
2024-08-05,22.97
2024-08-05,25.1
2024-08-05,26.04
2024-08-05,26.19
2024-08-05,28.29
2024-08-05,24.85
2024-08-05,22.27
2024-08-06,20.68
2024-08-06,23.04
2024-08-06,18.92
2024-08-06,17.17
2024-08-06,22.87
2024-08-06,23.67
2024-08-06,21.95
2024-08-06,24.19
2024-08-06,31.53
2024-08-06,39.88
2024-08-06,41.96
2024-08-06,40.84
2024-08-06,40.61
2024-08-06,39.7
2024-08-06,38.08
2024-08-06,38.12
2024-08-06,36.47
2024-08-06,34.69
2024-08-06,35.42
2024-08-06,35.19
2024-08-06,36.22
2024-08-06,36.34
2024-08-06,35.09
2024-08-06,33.25
2024-08-07,34.02
2024-08-07,34.3
2024-08-07,27.49
2024-08-07,22.52
2024-08-07,20.68
2024-08-07,18.67
2024-08-07,16.06
2024-08-07,18.94
2024-08-07,32.77
2024-08-07,39.06
2024-08-07,36.41
2024-08-07,36.05
2024-08-07,35.22
2024-08-07,33.65
2024-08-07,31.89
2024-08-07,29.17
2024-08-07,27.24
2024-08-07,24.98
2024-08-07,25.3
2024-08-07,28.53
